"SHORTENING FRYING HVY DUTY,SOYBN HYDR,LINOLEIC (LESS THAN 1%",0.0
"SHORTENING,CONFECTIONERY,FRACTIONATED PALM",0.0
"OIL,NUTMEG BUTTER",0.0
"OIL,UCUHUBA BUTTER",0.0
"FAT,DUCK",0.0
"FAT,TURKEY",0.0
"FAT,GOOSE",0.0
"OIL,AVOCADO",0.0
"OIL,CANOLA",0.0
"OIL,MUSTARD",0.0
"OIL,SUNFLOWER,HI OLEIC (70% & OVER)",0.0
"MARGARINE-LIKE,MARGARINE-BUTTER BLEND,SOYBN OIL & BUTTER",0.0
"SHORTENING,SPL PURPOSE FOR CAKES&FROSTINGS,SOYBN (HYDR)",0.0
"SHORTENING,SPL PURPOSE FOR BAKING,SOYBN (HYDR) PALM&CTTNSD",0.0
"OIL,OAT",0.0
"FISH OIL,COD LIVER",0.0
"FISH OIL,HERRING",0.0
"FISH OIL,MENHADEN",0.0
"FISH OIL,MENHADEN,FULLY HYDR",0.0
"FISH OIL,SALMON",0.0
"FISH OIL,SARDINE",0.0
"SHORTENING,MULTIPURPOSE,SOYBN (HYDR)&PALM (HYDR)",0.0
"MARGARINE-LIKE,VEG OIL-BUTTER SPRD,TUB,W/ SALT",0.0
"BUTTER,LT,STK,W/SALT",0.0
"BUTTER,LT,STK,WO/SALT",0.0
"MEAT DRIPPINGS (LARD,BF TALLOW,MUTTON TALLOW)",0.0
"ANIMAL FAT,BACON GREASE",0.0
"MARGARINE,REG,80% FAT,COMP,STK,W/ SALT",0.0
"MARGARINE,REG,80% FAT,COMP,TUB,W/ SALT",0.0
"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,STK,W/ SALT",0.0
"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,TUB,W/ SALT",0.0
"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,W/ SALT",0.0
"SHORTENING,VEG,HOUSEHOLD,COMP",0.0
"SHORTENING,INSTITUTIONAL,COMP",0.0
"MARGARINE,REG,80% FAT,COMP,STK,WO/ SALT",0.0
"MARGARINE,REG,80% FAT,COMP,TUB,WO/ SALT",0.0
"VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,WO/ SALT",0.0
"MARGARINE-LIKE,VEG OIL SPRD,FAT FREE,LIQ,W/ SALT",0.0
"MARGARINE-LIKE SPRD W/ YOGURT,70% FAT,STK,W/ SALT",0.0
"MARGARINE-LIKE SPRD W/ YOGURT,APPROX 40% FAT,TUB,W/ SALT",0.0
"MARGARINE,80% FAT,STK,INCL REG & HYDR CORN & SOYBN OILS",0.0
"MARGARINE, VEG OIL SPRD,70% FAT,SOYBN & PART HYDR SOYBN,STK",0.0
"MARGARINE SPRD,APPROX 48% FAT,TUB",0.0
"MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB",0.0
"MARGARINE-LIKE,VEG OIL SPRD,20% FAT,W/ SALT",0.0
"MARGARINE-LIKE,VEG OIL SPRD,20% FAT,WO/ SALT",0.0
"SALAD DRSNG,1000 ISLAND DRSNG,FAT-FREE",0.0
"SALAD DRSNG,ITALIAN DRSNG,FAT-FREE",0.0
"SALAD DRSNG,RANCH DRSNG,FAT-FREE",0.0
"SALAD DRSNG,RANCH DRSNG,COMM,REG",0.0
"SALAD DRSNG,RANCH DRSNG,RED FAT",0.0
"SALAD DRSNG,MAYO,LT",0.0
"OIL,INDUSTRIAL,MID-OLEIC,SUNFLOWER,FRYING & SALAD DRESSINGS",0.0
"OIL,INDUSTRIAL,CANOLA W/ ANTIFOAMING AGENT",0.0
"OIL,INDUSTRIAL,CANOLA FOR SALADS,WOKS & LT FRYING",0.0
"OIL,INDUS,CANOLA (PART HYDROG) OIL FOR DEEP FAT FRYING",0.0
"OIL,INDUSTRIAL,COCNT",0.0
"OIL,INDUSTRIAL,SOY (PART HYDR),FOR POPCORN & FLAVORING VEG",0.0
"SHORTENING,INDUS,SOY (PART HYDROG),POURABLE LIQ FRY",0.0
"OIL,INDUSTRIAL,SOY,REFINED,FOR WOKS & LT FRYING",0.0
"OIL,INDUSTRIAL,SOY (PART HYDR),FOR NON-DAIRY BUTTER FLAVOR",0.0
"OIL,INDUSTRIAL,SOY ( PART HYDROGENATED),ALLPURP",0.0
"OIL,INDUSTRIAL,SOY (PART HYDR ) & SOY,POURABLE FRY",0.0
"OIL,INDUS,SOY (PART HYDROG) & CTTNSD,TORTILLA SHORTENING",0.0
"MARGARINE-LIKE SHORTENING,INDUS,SOY(PART  HYDR),CTTNSD,& SOY",0.0
"OIL,INDUSTRIAL,PALM KERNEL,CONFECTION FAT",0.0
"OIL,INDUSTRIAL,PALM KERNEL (HYDROGENATED),CONFECTION FAT",0.0
"OIL,INDUSTRIAL,PALM KERNEL (HYDROGENATED),CONFECTION FAT",0.0
"OIL,INDUSTRIAL,COCNT,CONFECTION FAT,ICE CRM COATINGS",0.0
"OIL,INDUSTRIAL,PALM KERNEL (HYDROG) FOR WHIPPED TOPPINGS",0.0
"OIL,INDUSTRIAL,COCNT (HYDROGENATED),FOR TOPPINGS & WHITENERS",0.0
"OIL,INDUSTRIAL,PALM & PALM KERNEL,FILLING FAT (NON-HYDROG)",0.0
"OIL,INDUSTRIAL,PALM KERNEL (HYDROGENATED),FILLING FAT",0.0
"OIL,INDUSTRIAL,SOY (PARTHYDR ),PALM, ICINGS & FILLINGS",0.0
"MARGARINE,INDUS,NON-DAIRY,CTTNSD,SOY OIL (PART HYDR )",0.0
"SHORTENING,INDUSTRIAL,SOY (PARTIALLY HYDR )&CORN FOR FRYING",0.0
"SHORTENING,INDUS,SOY (PART HYDR ) FOR BAKING & CONFECTIONS",0.0
"MARGARINE,INDUS,SOY & PART HYDR SOY OIL,BAKING,SAUCES,CANDY",0.0
"USDA CMDTY FD,OIL,VEG,SOYBN,REFINED",0.0
"USDA CMDTY FD,OIL,VEG,LO SATURATED FAT",0.0
"USDA CMDTY FD,SHORTENING,SOYBN & SOYBN (PARTIALLY HYDROG)",0.0
"USDA CMDTY FD,SHORTENING,ALLPURP,SOYBN (PART HYDROG)&CTTNSD",0.0
"MARGARINE-LIKE SPRD,SMART BALANCE REG BUTTERY SPRD",0.0
"MARGARINE-LIKE SPRD,SMART BALANCE LT BUTTERY SPRD",0.0
"MARGARINE-LIKE SPRD,SMART BEAT SUPER LT WO/ SATURATED FAT",0.0
"MARGARINE-LIKE SPRD,SMART BEAT SMART SQUEEZE",0.0
"MARGARINE-LIKE SPRD,SMART BALANCE OMEGA PLUS SPRD",0.0
"OIL,VEG,NATREON CANOLA,HI STABILITY,NON TRANS,HI OLEIC (70%)",0.0
"OIL,PAM COOKING SPRAY,ORIGINAL",0.0
"MARGARINE,MARGARINE-LIKE VEG OIL SPRD,67-70% FAT,TUB",0.0
"MARGARINE,80% FAT,TUB,CANOLA HARVEST SOFT SPRD",0.0
"OIL,COOKING & SALAD,ENOVA,80% DIGLYCERIDES",0.0
"SALAD DRSNG,HONEY MUSTARD DRSNG,RED CAL",0.0
"MARGARINE-LIKE SPRD,BENECOL LT SPRD",0.0
"SALAD DRSNG,SPRAY-STYLE DRSNG,ASSORTED FLAVORS",0.0
"SALAD DRSNG,MAYO,LT,SMART BALANCE,OMEGA PLUS LT",0.0
"VEG OIL SPRD,37% FAT,UNSPEC OILS,W/ SALT,W/ ADDED VITAMIN D",0.0
"MARGARINE,REG,80% FAT,COMP,STK,W/ SALT,W/ ADDED VITAMIN D",0.0
"MARGARINE,REG,80% FAT,COMP,TUB,W/ SALT,W/ ADDED VITAMIN D",0.0
"VEG OIL SPRD,60% FAT,STK,W/ SALT,W/ ADDED VITAMIN D",0.0
"VEG OIL SPRD,60% FAT,TUB,W/ SALT,W/ ADDED VITAMIN D",0.0
"VEG-OIL SPRD,STICK/TUB/BOTTLE,60% FAT,W/ ADDED VITAMIN D",0.0
